qseqid,paralogy_index,paralogy_index_ignoreMissing,paralog_percent,paralog_percent_ignoreMissing,full_percent,unique_percent,missing_percent,n_chroms,Sample,orderMean,step.k1.pred,nplr_mod.pred,nplr_mod.pred_resid
4793,1.91,1.98,72.2,74.9,96.3,24.1,3.7,4,Cr185TAD_Crataegus-punctata,15,84.8538461538462,90.1813558852145,-15.2813558852145
4793,1.76,1.82,76.8,79.7,96.3,19.6,3.7,5,Hsp222TAD_Hesperomeles-obtusifolia,15,84.8538461538462,90.1813558852145,-10.4813558852145
4793,1.6,1.86,72.2,84,86,13.7,14,4,Cr196LE_Crataegus-chlorosarca,15,84.8538461538462,90.1813558852145,-6.18135588521447
4793,1.45,1.89,67,87.2,76.8,9.8,23.2,3,Pyr227GrAl_Pyrus-regelii,15,84.8538461538462,90.1813558852145,-2.98135588521447
4793,1.58,2.06,67,87.2,76.8,9.8,23.2,5,Mlu225ILL_Malus-ombrophila,15,84.8538461538462,90.1813558852145,-2.98135588521447
4793,1.45,1.89,67,87.2,76.8,9.8,23.2,4,Mlu238BIN_Malus-toringo,15,84.8538461538462,90.1813558852145,-2.98135588521447
4793,1.58,2.06,67,87.2,76.8,9.8,23.2,5,Cr204Bab_Crataegus-dahurica,15,84.8538461538462,90.1813558852145,-2.98135588521447
4793,1.76,1.89,81.3,87.3,93.2,11.9,6.8,5,S232BIN_Sorbus-sambucifolia,15,84.8538461538462,90.1813558852145,-2.88135588521448
4793,1.56,1.9,72.2,88.2,81.9,9.7,18.1,3,S217RU_Sorbus-aucuparia,15,84.8538461538462,90.1813558852145,-1.98135588521447
4793,1.53,1.91,72.2,90.3,79.9,7.7,20.1,4,Cr186TAD_Crataegus-brachyacantha,15,84.8538461538462,90.1813558852145,0.118644114785525
4793,1.62,2.07,72.2,92.1,78.4,6.2,21.6,6,Cr184TAD_Crataegus-triflora,15,84.8538461538462,90.1813558852145,1.91864411478552
4793,1.39,1.93,66.8,92.5,72.2,5.4,27.8,4,Cr202RU_Crataegus-pinnatifida,15,84.8538461538462,90.1813558852145,2.31864411478553
4793,1.9,2.63,67,92.7,72.2,5.2,27.8,5,Mlu211GrAl_Malus-sieversii,15,84.8538461538462,90.1813558852145,2.51864411478553
4793,2.15,2.8,71.5,93.2,76.8,5.2,23.2,6,Mlu226BIN_Malus-sylvestris,15,84.8538461538462,90.1813558852145,3.01864411478553
4793,1.51,1.96,72.2,94.1,76.8,4.5,23.2,4,Pyrn229Dut_Pyracantha-coccinea,15,84.8538461538462,90.1813558852145,3.91864411478552
4793,1.78,2.31,72.2,94.1,76.8,4.5,23.2,4,Cr183TAD_Crataegus-calpodendron,15,84.8538461538462,90.1813558852145,3.91864411478552
4793,1.66,2.17,76.4,99.5,76.8,0.4,23.2,6,Cr209Wiss_Crataegus-laevigata,15,84.8538461538462,90.1813558852145,9.31864411478553
4793,1.44,2,71.9,99.6,72.2,0.3,27.8,4,Cr205LE_Crataegus-pycnoloba,15,84.8538461538462,90.1813558852145,9.41864411478552
4793,1.82,2.53,71.9,99.6,72.2,0.3,27.8,6,Micr214RU_Micromeles-alnifolia,15,84.8538461538462,90.1813558852145,9.41864411478552
4793,1.67,2.18,76.7,99.9,76.8,0.1,23.2,6,Cr206Wiss_Crataegus-monogyna,15,84.8538461538462,90.1813558852145,9.71864411478553
4793,1.55,2.02,76.7,99.9,76.8,0.1,23.2,4,Cr195RU_Crataegus-pentagyna,15,84.8538461538462,90.1813558852145,9.71864411478553
4793,1.45,2,72.2,100,72.2,0,27.8,4,Cr197LE_Crataegus-aronia,15,84.8538461538462,90.1813558852145,9.81864411478553
4793,1.45,2,72.2,100,72.2,0,27.8,4,Pour210RU_Pourthiaea-villosa,15,84.8538461538462,90.1813558852145,9.81864411478553
4793,1.45,2,72.2,100,72.2,0,27.8,4,Cr193GrAl_Crataegus-remotilobata,15,84.8538461538462,90.1813558852145,9.81864411478553
4691,0.46,1,0,0,46.4,46.4,53.6,1,Pru285BGUK_Prunus-tenella,16,84.8538461538462,93.2271740722613,-93.2271740722613
4691,1.75,1.75,74.3,74.3,100,25.7,0,4,Cr204Bab_Crataegus-dahurica,16,84.8538461538462,93.2271740722613,-18.9271740722613
4691,1.78,1.78,76.5,76.5,100,23.5,0,4,Cr196LE_Crataegus-chlorosarca,16,84.8538461538462,93.2271740722613,-16.7271740722613
4691,1.87,1.87,86.6,86.6,100,13.4,0,3,S232BIN_Sorbus-sambucifolia,16,84.8538461538462,93.2271740722613,-6.62717407226133
4691,1.87,1.87,86.6,86.6,100,13.4,0,3,Hsp222TAD_Hesperomeles-obtusifolia,16,84.8538461538462,93.2271740722613,-6.62717407226133
4691,1.87,1.87,86.6,86.6,100,13.4,0,3,S230GrAl_Sorbus-tianschanica,16,84.8538461538462,93.2271740722613,-6.62717407226133
4691,1.87,1.87,86.6,86.6,100,13.4,0,3,Pour210RU_Pourthiaea-villosa,16,84.8538461538462,93.2271740722613,-6.62717407226133
4691,1.87,1.87,86.6,86.9,99.6,13,0.4,3,Pyr227GrAl_Pyrus-regelii,16,84.8538461538462,93.2271740722613,-6.32717407226131
4691,1.98,1.98,96.8,96.8,100,3.2,0,4,Cr205LE_Crataegus-pycnoloba,16,84.8538461538462,93.2271740722613,3.57282592773868
4691,2.12,2.12,98,98,100,2,0,5,Cr202RU_Crataegus-pinnatifida,16,84.8538461538462,93.2271740722613,4.77282592773868
4691,2.15,2.15,100,100,100,0,0,5,Micr214RU_Micromeles-alnifolia,16,84.8538461538462,93.2271740722613,6.77282592773868
4691,2.01,2.01,100,100,100,0,0,4,Cr197LE_Crataegus-aronia,16,84.8538461538462,93.2271740722613,6.77282592773868
4691,2.01,2.01,100,100,100,0,0,4,Cr209Wiss_Crataegus-laevigata,16,84.8538461538462,93.2271740722613,6.77282592773868
4691,2.01,2.01,100,100,100,0,0,4,Cr206Wiss_Crataegus-monogyna,16,84.8538461538462,93.2271740722613,6.77282592773868
4691,2.01,2.01,100,100,100,0,0,4,Cr186TAD_Crataegus-brachyacantha,16,84.8538461538462,93.2271740722613,6.77282592773868
4691,2.01,2.01,100,100,100,0,0,4,Cr195RU_Crataegus-pentagyna,16,84.8538461538462,93.2271740722613,6.77282592773868
4691,2.18,2.18,100,100,100,0,0,4,Mlu225ILL_Malus-ombrophila,16,84.8538461538462,93.2271740722613,6.77282592773868
4691,2.01,2.01,100,100,100,0,0,4,Pyrn229Dut_Pyracantha-coccinea,16,84.8538461538462,93.2271740722613,6.77282592773868
4691,2.01,2.01,100,100,100,0,0,4,Mlu238BIN_Malus-toringo,16,84.8538461538462,93.2271740722613,6.77282592773868
4691,2.01,2.01,100,100,100,0,0,4,Cr184TAD_Crataegus-triflora,16,84.8538461538462,93.2271740722613,6.77282592773868
4691,2.01,2.01,100,100,100,0,0,3,Cr185TAD_Crataegus-punctata,16,84.8538461538462,93.2271740722613,6.77282592773868
4691,2.23,2.23,100,100,100,0,0,5,S217RU_Sorbus-aucuparia,16,84.8538461538462,93.2271740722613,6.77282592773868
4691,2.01,2.01,100,100,100,0,0,4,Cr183TAD_Crataegus-calpodendron,16,84.8538461538462,93.2271740722613,6.77282592773868
4691,2.01,2.01,100,100,100,0,0,4,Mlu211GrAl_Malus-sieversii,16,84.8538461538462,93.2271740722613,6.77282592773868
4691,2.01,2.01,100,100,100,0,0,4,Mlu226BIN_Malus-sylvestris,16,84.8538461538462,93.2271740722613,6.77282592773868
4691,2.01,2.01,100,100,100,0,0,4,Cr193GrAl_Crataegus-remotilobata,16,84.8538461538462,93.2271740722613,6.77282592773868
4527,0.94,1.01,0.6,0.6,93.3,92.7,6.7,1,Pru285BGUK_Prunus-tenella,17,84.8538461538462,95.5546435958854,-94.9546435958854
4527,2.39,2.39,93.3,93.3,100,6.7,0,5,Micr214RU_Micromeles-alnifolia,17,84.8538461538462,95.5546435958854,-2.25464359588536
4527,1.95,1.95,93.3,93.3,100,6.7,0,4,Cr197LE_Crataegus-aronia,17,84.8538461538462,95.5546435958854,-2.25464359588536
4527,2.73,2.73,93.3,93.3,100,6.7,0,6,Cr209Wiss_Crataegus-laevigata,17,84.8538461538462,95.5546435958854,-2.25464359588536
4527,2.52,2.52,93.3,93.3,100,6.7,0,4,Pyr227GrAl_Pyrus-regelii,17,84.8538461538462,95.5546435958854,-2.25464359588536
4527,2.26,2.26,93.3,93.3,100,6.7,0,3,Cr186TAD_Crataegus-brachyacantha,17,84.8538461538462,95.5546435958854,-2.25464359588536
4527,1.95,1.95,93.3,93.3,100,6.7,0,4,S232BIN_Sorbus-sambucifolia,17,84.8538461538462,95.5546435958854,-2.25464359588536
4527,3.27,3.27,93.3,93.3,100,6.7,0,6,Mlu225ILL_Malus-ombrophila,17,84.8538461538462,95.5546435958854,-2.25464359588536
4527,2.07,2.07,93.3,93.3,100,6.7,0,4,Pyrn229Dut_Pyracantha-coccinea,17,84.8538461538462,95.5546435958854,-2.25464359588536
4527,1.95,1.95,93.3,93.3,100,6.7,0,2,Mlu238BIN_Malus-toringo,17,84.8538461538462,95.5546435958854,-2.25464359588536
4527,1.95,1.95,93.3,93.3,100,6.7,0,3,S230GrAl_Sorbus-tianschanica,17,84.8538461538462,95.5546435958854,-2.25464359588536
4527,2.26,2.26,93.3,93.3,100,6.7,0,5,S217RU_Sorbus-aucuparia,17,84.8538461538462,95.5546435958854,-2.25464359588536
4527,1.95,1.95,93.3,93.3,100,6.7,0,3,Cr183TAD_Crataegus-calpodendron,17,84.8538461538462,95.5546435958854,-2.25464359588536
4527,1.95,1.95,93.3,93.3,100,6.7,0,4,Mlu211GrAl_Malus-sieversii,17,84.8538461538462,95.5546435958854,-2.25464359588536
4527,2.57,2.57,93.3,93.3,100,6.7,0,3,Cr196LE_Crataegus-chlorosarca,17,84.8538461538462,95.5546435958854,-2.25464359588536
4527,2.43,2.43,99,99,100,1,0,5,Cr204Bab_Crataegus-dahurica,17,84.8538461538462,95.5546435958854,3.44535640411465
4527,2.95,2.95,100,100,100,0,0,6,Cr205LE_Crataegus-pycnoloba,17,84.8538461538462,95.5546435958854,4.44535640411465
4527,4.69,4.69,100,100,100,0,0,11,Cr206Wiss_Crataegus-monogyna,17,84.8538461538462,95.5546435958854,4.44535640411465
4527,3.45,3.45,100,100,100,0,0,6,Cr195RU_Crataegus-pentagyna,17,84.8538461538462,95.5546435958854,4.44535640411465
4527,2.19,2.19,100,100,100,0,0,3,Hsp222TAD_Hesperomeles-obtusifolia,17,84.8538461538462,95.5546435958854,4.44535640411465
4527,2.76,2.76,100,100,100,0,0,6,Cr184TAD_Crataegus-triflora,17,84.8538461538462,95.5546435958854,4.44535640411465
4527,2.98,2.98,100,100,100,0,0,6,Cr185TAD_Crataegus-punctata,17,84.8538461538462,95.5546435958854,4.44535640411465
4527,2.27,2.27,100,100,100,0,0,5,Pour210RU_Pourthiaea-villosa,17,84.8538461538462,95.5546435958854,4.44535640411465
4527,2.64,2.64,100,100,100,0,0,5,Mlu226BIN_Malus-sylvestris,17,84.8538461538462,95.5546435958854,4.44535640411465
4527,4.6,4.6,100,100,100,0,0,16,Cr202RU_Crataegus-pinnatifida,17,84.8538461538462,95.5546435958854,4.44535640411465
4527,3.39,3.39,100,100,100,0,0,7,Cr193GrAl_Crataegus-remotilobata,17,84.8538461538462,95.5546435958854,4.44535640411465
4724,1.15,1.48,37,47.6,77.7,40.8,22.3,2,Pru285BGUK_Prunus-tenella,18,84.8538461538462,97.3197179635906,-49.7197179635906
4724,1.73,1.73,72.1,72.1,100,27.9,0,2,S230GrAl_Sorbus-tianschanica,18,84.8538461538462,97.3197179635906,-25.2197179635906
4724,3.92,3.92,77.7,77.7,100,22.3,0,8,Pyr227GrAl_Pyrus-regelii,18,84.8538461538462,97.3197179635906,-19.6197179635906
4724,1.9,1.9,88,88,100,12,0,2,Hsp222TAD_Hesperomeles-obtusifolia,18,84.8538461538462,97.3197179635906,-9.31971796359056
4724,2.39,2.39,99.8,99.8,100,0.2,0,3,Cr209Wiss_Crataegus-laevigata,18,84.8538461538462,97.3197179635906,2.48028203640943
4724,2.3,2.3,100,100,100,0,0,4,Cr205LE_Crataegus-pycnoloba,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,2.5,2.5,100,100,100,0,0,3,Micr214RU_Micromeles-alnifolia,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,2.01,2.01,100,100,100,0,0,2,Cr197LE_Crataegus-aronia,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,2.53,2.53,100,100,100,0,0,3,Cr206Wiss_Crataegus-monogyna,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,3.64,3.64,100,100,100,0,0,5,Cr186TAD_Crataegus-brachyacantha,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,3.14,3.14,100,100,100,0,0,8,S232BIN_Sorbus-sambucifolia,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,2.53,2.53,100,100,100,0,0,3,Cr195RU_Crataegus-pentagyna,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,4.76,4.76,100,100,100,0,0,7,Mlu225ILL_Malus-ombrophila,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,2.09,2.09,100,100,100,0,0,3,Pyrn229Dut_Pyracantha-coccinea,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,4.53,4.53,100,100,100,0,0,10,Mlu238BIN_Malus-toringo,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,2.01,2.01,100,100,100,0,0,2,Cr184TAD_Crataegus-triflora,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,2.01,2.01,100,100,100,0,0,2,Cr185TAD_Crataegus-punctata,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,2.02,2.02,100,100,100,0,0,2,S217RU_Sorbus-aucuparia,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,2.01,2.01,100,100,100,0,0,2,Cr183TAD_Crataegus-calpodendron,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,3.67,3.67,100,100,100,0,0,6,Pour210RU_Pourthiaea-villosa,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,2.01,2.01,100,100,100,0,0,2,Cr204Bab_Crataegus-dahurica,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,3.71,3.71,100,100,100,0,0,5,Mlu211GrAl_Malus-sieversii,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,5.22,5.22,100,100,100,0,0,11,Mlu226BIN_Malus-sylvestris,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,2.01,2.01,100,100,100,0,0,2,Cr202RU_Crataegus-pinnatifida,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,2.01,2.01,100,100,100,0,0,2,Cr196LE_Crataegus-chlorosarca,18,84.8538461538462,97.3197179635906,2.68028203640944
4724,2.73,2.73,100,100,100,0,0,3,Cr193GrAl_Crataegus-remotilobata,18,84.8538461538462,97.3197179635906,2.68028203640944
4951,1.22,1.23,22.4,22.6,99.3,76.8,0.7,3,Pru285BGUK_Prunus-tenella,19,84.8538461538462,98.650754097175,-76.050754097175
4951,1.82,1.82,82.1,82.1,100,17.9,0,2,Cr202RU_Crataegus-pinnatifida,19,84.8538461538462,98.650754097175,-16.550754097175
4951,2.68,2.68,96.4,96.4,100,3.6,0,3,Cr196LE_Crataegus-chlorosarca,19,84.8538461538462,98.650754097175,-2.25075409717502
4951,1.98,1.98,96.9,97.1,99.8,2.9,0.2,2,Mlu226BIN_Malus-sylvestris,19,84.8538461538462,98.650754097175,-1.55075409717503
4951,1.99,1.99,98,98,100,2,0,2,Mlu238BIN_Malus-toringo,19,84.8538461538462,98.650754097175,-0.650754097175025
4951,1.99,1.99,99.5,99.5,100,0.5,0,2,Cr205LE_Crataegus-pycnoloba,19,84.8538461538462,98.650754097175,0.849245902824975
4951,2,2,99.5,99.5,100,0.5,0,2,Micr214RU_Micromeles-alnifolia,19,84.8538461538462,98.650754097175,0.849245902824975
4951,1.99,1.99,99.5,99.5,100,0.5,0,2,Cr197LE_Crataegus-aronia,19,84.8538461538462,98.650754097175,0.849245902824975
4951,2.72,2.72,99.5,99.5,100,0.5,0,3,Cr206Wiss_Crataegus-monogyna,19,84.8538461538462,98.650754097175,0.849245902824975
4951,2,2,99.5,99.5,100,0.5,0,2,Hsp222TAD_Hesperomeles-obtusifolia,19,84.8538461538462,98.650754097175,0.849245902824975
4951,2,2,99.5,99.5,100,0.5,0,2,Cr185TAD_Crataegus-punctata,19,84.8538461538462,98.650754097175,0.849245902824975
4951,2,2,99.5,99.5,100,0.5,0,2,Mlu211GrAl_Malus-sieversii,19,84.8538461538462,98.650754097175,0.849245902824975
4951,2.83,2.83,100,100,100,0,0,3,Cr209Wiss_Crataegus-laevigata,19,84.8538461538462,98.650754097175,1.34924590282498
4951,2.81,2.81,100,100,100,0,0,3,Pyr227GrAl_Pyrus-regelii,19,84.8538461538462,98.650754097175,1.34924590282498
4951,2.96,2.96,100,100,100,0,0,3,Cr186TAD_Crataegus-brachyacantha,19,84.8538461538462,98.650754097175,1.34924590282498
4951,2.44,2.44,100,100,100,0,0,3,S232BIN_Sorbus-sambucifolia,19,84.8538461538462,98.650754097175,1.34924590282498
4951,2.01,2.01,100,100,100,0,0,2,Cr195RU_Crataegus-pentagyna,19,84.8538461538462,98.650754097175,1.34924590282498
4951,2.82,2.82,100,100,100,0,0,3,Mlu225ILL_Malus-ombrophila,19,84.8538461538462,98.650754097175,1.34924590282498
4951,2.01,2.01,100,100,100,0,0,2,Pyrn229Dut_Pyracantha-coccinea,19,84.8538461538462,98.650754097175,1.34924590282498
4951,2.42,2.42,100,100,100,0,0,4,S230GrAl_Sorbus-tianschanica,19,84.8538461538462,98.650754097175,1.34924590282498
4951,2.01,2.01,100,100,100,0,0,2,Cr184TAD_Crataegus-triflora,19,84.8538461538462,98.650754097175,1.34924590282498
4951,2.44,2.44,100,100,100,0,0,3,S217RU_Sorbus-aucuparia,19,84.8538461538462,98.650754097175,1.34924590282498
4951,2.72,2.72,100,100,100,0,0,3,Cr183TAD_Crataegus-calpodendron,19,84.8538461538462,98.650754097175,1.34924590282498
4951,2.18,2.18,100,100,100,0,0,3,Pour210RU_Pourthiaea-villosa,19,84.8538461538462,98.650754097175,1.34924590282498
4951,2.4,2.4,100,100,100,0,0,3,Cr204Bab_Crataegus-dahurica,19,84.8538461538462,98.650754097175,1.34924590282498
4951,2.65,2.65,100,100,100,0,0,4,Cr193GrAl_Crataegus-remotilobata,19,84.8538461538462,98.650754097175,1.34924590282498
4989,0.95,1,0.3,0.3,94.7,94.4,5.3,1,Pru285BGUK_Prunus-tenella,20,84.8538461538462,99.6502837184661,-99.3502837184661
4989,24.94,26.25,94.7,99.7,95,0.3,5,36,Cr184TAD_Crataegus-triflora,20,84.8538461538462,99.6502837184661,0.0497162815339038
4989,8.41,8.88,94.7,100,94.7,0,5.3,10,Cr205LE_Crataegus-pycnoloba,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,11.12,11.74,94.7,100,94.7,0,5.3,12,Micr214RU_Micromeles-alnifolia,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,6.96,7.35,94.7,100,94.7,0,5.3,9,Cr197LE_Crataegus-aronia,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,15.49,16.36,94.7,100,94.7,0,5.3,24,Cr209Wiss_Crataegus-laevigata,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,6.53,6.89,94.7,100,94.7,0,5.3,9,Pyr227GrAl_Pyrus-regelii,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,8.13,8.58,94.7,100,94.7,0,5.3,11,Cr206Wiss_Crataegus-monogyna,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,12.92,13.64,94.7,100,94.7,0,5.3,17,Cr186TAD_Crataegus-brachyacantha,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,9.59,10.13,94.7,100,94.7,0,5.3,13,S232BIN_Sorbus-sambucifolia,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,20.81,21.97,94.7,100,94.7,0,5.3,35,Cr195RU_Crataegus-pentagyna,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,4.81,5.08,94.7,100,94.7,0,5.3,6,Mlu225ILL_Malus-ombrophila,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,7.71,8.14,94.7,100,94.7,0,5.3,10,Pyrn229Dut_Pyracantha-coccinea,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,6.36,6.72,94.7,100,94.7,0,5.3,7,Mlu238BIN_Malus-toringo,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,5.73,6.05,94.7,100,94.7,0,5.3,7,Hsp222TAD_Hesperomeles-obtusifolia,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,5.7,6.02,94.7,100,94.7,0,5.3,6,S230GrAl_Sorbus-tianschanica,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,13.73,14.5,94.7,100,94.7,0,5.3,16,Cr185TAD_Crataegus-punctata,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,7.38,7.79,94.7,100,94.7,0,5.3,9,S217RU_Sorbus-aucuparia,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,15.32,16.18,94.7,100,94.7,0,5.3,19,Cr183TAD_Crataegus-calpodendron,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,11.26,11.89,94.7,100,94.7,0,5.3,13,Pour210RU_Pourthiaea-villosa,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,12.26,12.95,94.7,100,94.7,0,5.3,15,Cr204Bab_Crataegus-dahurica,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,5.41,5.72,94.7,100,94.7,0,5.3,6,Mlu211GrAl_Malus-sieversii,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,4.85,5.12,94.7,100,94.7,0,5.3,6,Mlu226BIN_Malus-sylvestris,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,9.11,9.62,94.7,100,94.7,0,5.3,17,Cr202RU_Crataegus-pinnatifida,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,10.88,11.48,94.7,100,94.7,0,5.3,14,Cr196LE_Crataegus-chlorosarca,20,84.8538461538462,99.6502837184661,0.349716281533901
4989,7.83,8.27,94.7,100,94.7,0,5.3,9,Cr193GrAl_Crataegus-remotilobata,20,84.8538461538462,99.6502837184661,0.349716281533901
